TOA5,13F shore (Loadcell)
2025-06-04 11:05:00,0.0
2025-06-04 11:10:00,-0.6000000000000227
2025-06-04 11:15:00,-1.9000000000000057
2025-06-04 11:20:00,-3.5
2025-06-04 11:25:00,-0.4000000000000057
2025-06-04 11:30:00,-6.900000000000006
2025-06-04 11:35:00,-4.800000000000011
2025-06-04 11:40:00,-4.600000000000023
2025-06-04 11:45:00,-3.3000000000000114
2025-06-04 11:50:00,-9.900000000000006
2025-06-04 11:55:00,-5.200000000000017
2025-06-04 12:00:00,0.8999999999999773
2025-06-04 12:05:00,-3.1000000000000227
2025-06-04 12:10:00,12.099999999999994
2025-06-04 12:15:00,-5.0
2025-06-04 12:20:00,-5.400000000000006
2025-06-04 12:25:00,-6.100000000000023
2025-06-04 12:30:00,-6.5
2025-06-04 12:35:00,-8.0
2025-06-04 12:40:00,-6.100000000000023
2025-06-04 12:45:00,-11.100000000000023
2025-06-04 12:50:00,-12.800000000000011
2025-06-04 12:55:00,-11.600000000000023
2025-06-04 13:00:00,-2.700000000000017
2025-06-04 13:05:00,-16.400000000000006
2025-06-04 13:10:00,-14.300000000000011
2025-06-04 13:15:00,-0.20000000000001705
2025-06-04 13:20:00,-15.800000000000011
2025-06-04 13:25:00,-18.5
2025-06-04 13:30:00,-25.5
2025-06-04 13:35:00,-22.5
2025-06-04 13:40:00,-22.80000000000001
2025-06-04 13:45:00,-27.200000000000017
2025-06-04 13:50:00,-30.30000000000001
2025-06-04 13:55:00,-26.80000000000001
2025-06-04 14:00:00,-24.0
2025-06-04 14:05:00,-26.100000000000023
2025-06-04 14:10:00,-27.0
2025-06-04 14:15:00,-24.900000000000006
2025-06-04 14:20:00,-23.600000000000023
2025-06-04 14:25:00,-26.100000000000023
2025-06-04 14:30:00,-25.100000000000023
2025-06-04 14:35:00,-23.600000000000023
2025-06-04 14:40:00,-28.400000000000006
2025-06-04 14:45:00,-27.200000000000017
2025-06-04 14:50:00,-26.100000000000023
2025-06-04 14:55:00,-22.80000000000001
2025-06-04 15:00:00,-20.600000000000023
2025-06-04 15:05:00,-20.80000000000001
2025-06-04 15:10:00,-25.30000000000001
2025-06-04 15:15:00,-28.0
2025-06-04 15:20:00,-28.700000000000017
2025-06-04 15:25:00,-28.0
2025-06-04 15:30:00,-29.30000000000001
2025-06-04 15:35:00,-28.0
2025-06-04 15:40:00,7.0
2025-06-04 15:45:00,-29.700000000000017
2025-06-04 15:50:00,-26.80000000000001
2025-06-04 15:55:00,0.5
2025-06-04 16:00:00,-28.200000000000017
2025-06-04 16:05:00,-29.700000000000017
2025-06-04 16:10:00,-32.20000000000002
2025-06-04 16:15:00,-31.600000000000023
2025-06-04 16:20:00,-30.600000000000023
2025-06-04 16:25:00,-28.600000000000023
2025-06-04 16:30:00,-29.900000000000006
2025-06-04 16:35:00,-28.400000000000006
2025-06-04 16:40:00,-31.600000000000023
2025-06-04 16:45:00,-31.80000000000001
2025-06-04 16:50:00,-33.10000000000002
2025-06-04 16:55:00,-35.0
2025-06-04 17:00:00,-36.70000000000002
2025-06-04 17:05:00,-37.70000000000002
2025-06-04 17:10:00,-35.0
2025-06-04 17:15:00,-33.10000000000002
2025-06-04 17:20:00,-33.70000000000002
2025-06-04 17:25:00,-35.60000000000002
2025-06-04 17:30:00,-36.70000000000002
2025-06-04 17:35:00,-37.10000000000002
2025-06-04 17:40:00,-36.30000000000001
2025-06-04 17:45:00,-35.80000000000001
2025-06-04 17:50:00,-34.400000000000006
2025-06-04 17:55:00,-35.80000000000001
2025-06-04 18:00:00,-36.900000000000006
2025-06-04 18:05:00,-35.60000000000002
2025-06-04 18:10:00,-36.10000000000002
2025-06-04 18:15:00,-35.20000000000002
2025-06-04 18:20:00,-34.60000000000002
2025-06-04 18:25:00,-34.400000000000006
2025-06-04 18:30:00,-34.400000000000006
2025-06-04 18:35:00,-34.60000000000002
2025-06-04 18:40:00,-34.20000000000002
2025-06-04 18:45:00,-34.400000000000006
2025-06-04 18:50:00,-35.80000000000001
2025-06-04 18:55:00,-35.60000000000002
2025-06-04 19:00:00,-36.5
2025-06-04 19:05:00,-36.5
2025-06-04 19:10:00,-37.10000000000002
2025-06-04 19:15:00,-36.900000000000006
2025-06-04 19:20:00,-36.900000000000006
2025-06-04 19:25:00,-37.10000000000002
2025-06-04 19:30:00,-38.60000000000002
2025-06-04 19:35:00,-38.60000000000002
2025-06-04 19:40:00,-38.60000000000002
2025-06-04 19:45:00,-39.000000000000014
2025-06-04 19:50:00,-39.20000000000002
2025-06-04 19:55:00,-39.000000000000014
2025-06-04 20:00:00,-39.000000000000014
2025-06-04 20:05:00,-39.20000000000002
2025-06-04 20:10:00,-39.000000000000014
2025-06-04 20:15:00,-39.20000000000002
2025-06-04 20:20:00,-39.400000000000006
2025-06-04 20:25:00,-39.20000000000002
2025-06-04 20:30:00,-39.20000000000002
2025-06-04 20:35:00,-39.20000000000002
2025-06-04 20:40:00,-39.20000000000002
2025-06-04 20:45:00,-39.400000000000006
2025-06-04 20:50:00,-39.400000000000006
2025-06-04 20:55:00,-39.900000000000006
2025-06-04 21:00:00,-39.400000000000006
2025-06-04 21:05:00,-39.70000000000002
2025-06-04 21:10:00,-39.400000000000006
2025-06-04 21:15:00,-39.400000000000006
2025-06-04 21:20:00,-39.400000000000006
2025-06-04 21:25:00,-39.20000000000002
2025-06-04 21:30:00,-39.70000000000002
2025-06-04 21:35:00,-39.70000000000002
2025-06-04 21:40:00,-39.400000000000006
2025-06-04 21:45:00,-38.80000000000001
2025-06-04 21:50:00,-38.60000000000002
2025-06-04 21:55:00,-38.60000000000002
2025-06-04 22:00:00,-38.60000000000002
2025-06-04 22:05:00,-39.000000000000014
2025-06-04 22:10:00,-39.400000000000006
2025-06-04 22:15:00,-39.400000000000006
2025-06-04 22:20:00,-39.20000000000002
2025-06-04 22:25:00,-39.400000000000006
2025-06-04 22:30:00,-39.400000000000006
2025-06-04 22:35:00,-39.20000000000002
2025-06-04 22:40:00,-39.400000000000006
2025-06-04 22:45:00,-39.20000000000002
2025-06-04 22:50:00,-39.000000000000014
2025-06-04 22:55:00,-39.20000000000002
2025-06-04 23:00:00,-39.20000000000002
2025-06-04 23:05:00,-39.000000000000014
2025-06-04 23:10:00,-39.000000000000014
2025-06-04 23:15:00,-39.400000000000006
2025-06-04 23:20:00,-39.000000000000014
2025-06-04 23:25:00,-39.20000000000002
2025-06-04 23:30:00,-39.70000000000002
2025-06-04 23:35:00,-39.400000000000006
2025-06-04 23:40:00,-39.70000000000002
2025-06-04 23:45:00,-39.400000000000006
2025-06-04 23:50:00,-39.70000000000002
2025-06-04 23:55:00,-39.70000000000002
2025-06-05 00:00:00,-39.400000000000006
2025-06-05 00:05:00,-39.70000000000002
2025-06-05 00:10:00,-39.900000000000006
2025-06-05 00:15:00,-39.400000000000006
2025-06-05 00:20:00,-39.900000000000006
2025-06-05 00:25:00,-39.70000000000002
2025-06-05 00:30:00,-39.70000000000002
2025-06-05 00:35:00,-39.900000000000006
2025-06-05 00:40:00,-39.900000000000006
2025-06-05 00:45:00,-39.900000000000006
2025-06-05 00:50:00,-40.10000000000001
2025-06-05 00:55:00,-40.10000000000001
2025-06-05 01:00:00,-40.70000000000002
2025-06-05 01:05:00,-40.500000000000014
2025-06-05 01:10:00,-40.500000000000014
2025-06-05 01:15:00,-40.10000000000001
2025-06-05 01:20:00,-40.500000000000014
2025-06-05 01:25:00,-40.500000000000014
2025-06-05 01:30:00,-40.10000000000001
2025-06-05 01:35:00,-40.30000000000001
2025-06-05 01:40:00,-40.30000000000001
2025-06-05 01:45:00,-40.70000000000002
2025-06-05 01:50:00,-40.30000000000001
2025-06-05 01:55:00,-40.30000000000001
2025-06-05 02:00:00,-40.30000000000001
2025-06-05 02:05:00,-40.30000000000001
2025-06-05 02:10:00,-40.30000000000001
2025-06-05 02:15:00,-40.500000000000014
2025-06-05 02:20:00,-40.500000000000014
2025-06-05 02:25:00,-40.30000000000001
2025-06-05 02:30:00,-40.30000000000001
2025-06-05 02:35:00,-40.30000000000001
2025-06-05 02:40:00,-40.30000000000001
2025-06-05 02:45:00,-40.900000000000006
2025-06-05 02:50:00,-40.70000000000002
2025-06-05 02:55:00,-40.30000000000001
2025-06-05 03:00:00,-40.500000000000014
2025-06-05 03:05:00,-40.30000000000001
2025-06-05 03:10:00,-40.30000000000001
2025-06-05 03:15:00,-40.70000000000002
2025-06-05 03:20:00,-40.70000000000002
2025-06-05 03:25:00,-40.70000000000002
2025-06-05 03:30:00,-40.500000000000014
2025-06-05 03:35:00,-40.500000000000014
2025-06-05 03:40:00,-40.500000000000014
2025-06-05 03:45:00,-40.30000000000001
2025-06-05 03:50:00,-40.500000000000014
2025-06-05 03:55:00,-40.70000000000002
2025-06-05 04:00:00,-40.500000000000014
2025-06-05 04:05:00,-40.70000000000002
2025-06-05 04:10:00,-40.30000000000001
2025-06-05 04:15:00,-40.70000000000002
2025-06-05 04:20:00,-40.500000000000014
2025-06-05 04:25:00,-40.900000000000006
2025-06-05 04:30:00,-41.10000000000001
2025-06-05 04:35:00,-40.70000000000002
2025-06-05 04:40:00,-41.20000000000002
2025-06-05 04:45:00,-41.20000000000002
2025-06-05 04:50:00,-40.900000000000006
2025-06-05 04:55:00,-40.70000000000002
2025-06-05 05:00:00,-40.500000000000014
2025-06-05 05:05:00,-40.70000000000002
2025-06-05 05:10:00,-41.400000000000006
2025-06-05 05:15:00,-41.400000000000006
2025-06-05 05:20:00,-41.400000000000006
2025-06-05 05:25:00,-41.60000000000001
2025-06-05 05:30:00,-41.80000000000001
2025-06-05 05:35:00,-42.400000000000006
2025-06-05 05:40:00,-42.20000000000002
2025-06-05 05:45:00,-42.60000000000001
2025-06-05 05:50:00,-42.400000000000006
2025-06-05 05:55:00,-42.400000000000006
2025-06-05 06:00:00,-42.20000000000002
2025-06-05 06:05:00,-42.20000000000002
2025-06-05 06:10:00,-41.60000000000001
2025-06-05 06:15:00,-41.10000000000001
2025-06-05 06:20:00,-40.900000000000006
2025-06-05 06:25:00,-40.70000000000002
2025-06-05 06:30:00,-40.500000000000014
2025-06-05 06:35:00,-40.70000000000002
2025-06-05 06:40:00,-40.500000000000014
2025-06-05 06:45:00,-40.500000000000014
2025-06-05 06:50:00,-40.500000000000014
2025-06-05 06:55:00,-40.10000000000001
2025-06-05 07:00:00,-40.30000000000001
2025-06-05 07:05:00,-40.500000000000014
2025-06-05 07:10:00,-40.70000000000002
2025-06-05 07:15:00,-40.500000000000014
2025-06-05 07:20:00,-42.80000000000001
2025-06-05 07:25:00,-45.400000000000006
2025-06-05 07:30:00,-47.10000000000001
2025-06-05 07:35:00,-47.10000000000001
2025-06-05 07:40:00,-46.20000000000002
2025-06-05 07:45:00,-43.500000000000014
2025-06-05 07:50:00,-40.900000000000006
2025-06-05 07:55:00,-36.70000000000002
2025-06-05 08:00:00,-34.400000000000006
2025-06-05 08:05:00,-32.5
2025-06-05 08:10:00,-30.0
2025-06-05 08:15:00,-28.5
2025-06-05 08:20:00,-28.100000000000023
2025-06-05 08:25:00,-25.100000000000023
2025-06-05 08:30:00,-24.5
2025-06-05 08:35:00,-24.5
2025-06-05 08:40:00,-24.5
2025-06-05 08:45:00,-24.0
2025-06-05 08:50:00,-23.200000000000017
2025-06-05 08:55:00,-21.100000000000023
2025-06-05 09:00:00,-20.700000000000017
2025-06-05 09:05:00,-22.80000000000001
2025-06-05 09:10:00,-21.700000000000017
2025-06-05 09:15:00,-23.0
2025-06-05 09:20:00,-22.80000000000001
2025-06-05 09:25:00,-22.30000000000001
2025-06-05 09:30:00,-24.0
2025-06-05 09:35:00,-24.200000000000017
2025-06-05 09:40:00,-22.600000000000023
2025-06-05 09:45:00,-22.600000000000023
2025-06-05 09:50:00,-23.200000000000017
2025-06-05 09:55:00,-24.200000000000017
2025-06-05 10:00:00,-24.200000000000017
2025-06-05 10:05:00,-24.5
2025-06-05 10:10:00,-25.100000000000023
2025-06-05 10:15:00,-7.300000000000011
2025-06-05 10:20:00,-9.700000000000017
2025-06-05 10:25:00,-20.0
2025-06-05 10:30:00,-29.30000000000001
2025-06-05 10:35:00,-43.000000000000014
2025-06-05 10:40:00,-0.8000000000000114
2025-06-05 10:45:00,5.5
2025-06-05 10:50:00,4.5
2025-06-05 10:55:00,4.299999999999983
2025-06-05 11:00:00,3.0
2025-06-05 11:05:00,0.6999999999999886
2025-06-05 11:10:00,0.5
2025-06-05 11:15:00,0.29999999999998295
2025-06-05 11:20:00,-1.200000000000017
2025-06-05 11:25:00,30.899999999999977
2025-06-05 11:30:00,609.8
2025-06-05 11:35:00,632.7
2025-06-05 11:40:00,631.2
2025-06-05 11:45:00,634.2
2025-06-05 11:50:00,635.2
2025-06-05 11:55:00,631.8
2025-06-05 12:00:00,630.0999999999999
2025-06-05 12:05:00,630.5
2025-06-05 12:10:00,630.0999999999999
2025-06-05 12:15:00,630.5999999999999
2025-06-05 12:20:00,630.0999999999999
2025-06-05 12:25:00,629.3
2025-06-05 12:30:00,628.4000000000001
2025-06-05 12:35:00,628.4000000000001
2025-06-05 12:40:00,625.9000000000001
2025-06-05 12:45:00,626.0999999999999
2025-06-05 12:50:00,625.3
2025-06-05 12:55:00,626.7
2025-06-05 13:00:00,629.3
2025-06-05 13:05:00,632.4000000000001
2025-06-05 13:10:00,638.2
2025-06-05 13:15:00,642.2
2025-06-05 13:20:00,647.2
2025-06-05 13:25:00,650.2
2025-06-05 13:30:00,652.2
2025-06-05 13:35:00,654.2
2025-06-05 13:40:00,658.2
2025-06-05 13:45:00,665.2
2025-06-05 13:50:00,669.2
2025-06-05 13:55:00,675.2
2025-06-05 14:00:00,681.2
2025-06-05 14:05:00,686.2
2025-06-05 14:10:00,690.2
2025-06-05 14:15:00,693.2
2025-06-05 14:20:00,698.2
2025-06-05 14:25:00,704.2
2025-06-05 14:30:00,711.2
2025-06-05 14:35:00,718.2
2025-06-05 14:40:00,721.2
2025-06-05 14:45:00,731.2
2025-06-05 14:50:00,731.2
2025-06-05 14:55:00,730.2
2025-06-05 15:00:00,737.2
2025-06-05 15:05:00,740.2
2025-06-05 15:10:00,750.2
2025-06-05 15:15:00,759.2
2025-06-05 15:20:00,752.2
2025-06-05 15:25:00,753.2
2025-06-05 15:30:00,753.2
2025-06-05 15:35:00,771.2
2025-06-05 15:40:00,793.2
2025-06-05 15:45:00,808.2
2025-06-05 15:50:00,818.2
2025-06-05 15:55:00,799.2
2025-06-05 16:00:00,787.2
2025-06-05 16:05:00,793.2
2025-06-05 16:10:00,802.2
2025-06-05 16:15:00,806.2
2025-06-05 16:20:00,809.2
2025-06-05 16:25:00,813.2
2025-06-05 16:30:00,802.2
2025-06-05 16:35:00,811.2
2025-06-05 16:40:00,793.2
2025-06-05 16:45:00,796.2
2025-06-05 16:50:00,809.2
2025-06-05 16:55:00,801.2
2025-06-05 17:00:00,792.2
2025-06-05 17:05:00,778.2
2025-06-05 17:10:00,778.2
2025-06-05 17:15:00,767.2
2025-06-05 17:20:00,751.2
2025-06-05 17:25:00,746.2
2025-06-05 17:30:00,732.2
2025-06-05 17:35:00,733.2
2025-06-05 17:40:00,729.2
2025-06-05 17:45:00,723.2
2025-06-05 17:50:00,721.2
2025-06-05 17:55:00,712.2
2025-06-05 18:00:00,714.2
2025-06-05 18:05:00,708.2
2025-06-05 18:10:00,703.2
2025-06-05 18:15:00,704.2
2025-06-05 18:20:00,705.2
2025-06-05 18:25:00,697.2
2025-06-05 18:30:00,685.2
2025-06-05 18:35:00,677.2
2025-06-05 18:40:00,664.2
2025-06-05 18:45:00,659.2
2025-06-05 18:50:00,666.2
2025-06-05 18:55:00,671.2
2025-06-05 19:00:00,669.2
2025-06-05 19:05:00,660.2
2025-06-05 19:10:00,654.2
2025-06-05 19:15:00,648.2
2025-06-05 19:20:00,645.2
2025-06-05 19:25:00,637.2
2025-06-05 19:30:00,635.2
2025-06-05 19:35:00,630.5999999999999
2025-06-05 19:40:00,637.2
2025-06-05 19:45:00,639.2
2025-06-05 19:50:00,639.2
2025-06-05 19:55:00,632.8
2025-06-05 20:00:00,629.4000000000001
2025-06-05 20:05:00,640.2
2025-06-05 20:10:00,634.2
2025-06-05 20:15:00,622.4000000000001
2025-06-05 20:20:00,621.0999999999999
2025-06-05 20:25:00,614.2
2025-06-05 20:30:00,611.4000000000001
2025-06-05 20:35:00,604.9000000000001
2025-06-05 20:40:00,602.9000000000001
2025-06-05 20:45:00,608.2
2025-06-05 20:50:00,621.0999999999999
2025-06-05 20:55:00,634.2
2025-06-05 21:00:00,625.5999999999999
2025-06-05 21:05:00,611.8
2025-06-05 21:10:00,603.5999999999999
2025-06-05 21:15:00,595.8
2025-06-05 21:20:00,601.0999999999999
2025-06-05 21:25:00,606.4000000000001
2025-06-05 21:30:00,631.3
2025-06-05 21:35:00,627.2
2025-06-05 21:40:00,622.0
2025-06-05 21:45:00,622.4000000000001
2025-06-05 21:50:00,629.4000000000001
2025-06-05 21:55:00,614.5999999999999
2025-06-05 22:00:00,601.5
2025-06-05 22:05:00,597.7
2025-06-05 22:10:00,573.2
2025-06-05 22:15:00,563.7
2025-06-05 22:20:00,558.8
2025-06-05 22:25:00,555.4000000000001
2025-06-05 22:30:00,552.0
2025-06-05 22:35:00,547.5999999999999
2025-06-05 22:40:00,545.9000000000001
2025-06-05 22:45:00,543.5999999999999
2025-06-05 22:50:00,541.0999999999999
2025-06-05 22:55:00,539.2
2025-06-05 23:00:00,536.2
2025-06-05 23:05:00,532.8
2025-06-05 23:10:00,532.0
2025-06-05 23:15:00,533.0
2025-06-05 23:20:00,536.4000000000001
2025-06-05 23:25:00,535.2
2025-06-05 23:30:00,534.9000000000001
2025-06-05 23:35:00,538.5
2025-06-05 23:40:00,557.9000000000001
2025-06-05 23:45:00,581.0
2025-06-05 23:50:00,599.8
2025-06-05 23:55:00,614.0999999999999
2025-06-06 00:00:00,619.0
2025-06-06 00:05:00,617.9000000000001
2025-06-06 00:10:00,628.9000000000001
2025-06-06 00:15:00,633.2
2025-06-06 00:20:00,638.2
2025-06-06 00:25:00,646.2
2025-06-06 00:30:00,643.2
2025-06-06 00:35:00,632.0999999999999
